EmployeeID,EmployeeName,City,Role,Department,Gender,Age,JoiningDate,EmploymentStatus,Salary,Shift
EMP0769,Rohit Singh,Pune,AC Technician,Operations,Male,32,2026-07-17,Active,38625,Morning
EMP0770,Pooja Singh,Pune,RF Technician,Operations,Male,54,2024-12-29,Active,29431,General
EMP0771,Pooja Patel,Pune,AC Technician,Operations,Male,52,2020-08-17,Active,40924,Evening
EMP0772,Rahul Das,Pune,WM Technician,Operations,Male,47,2024-02-23,Active,27163,Evening
EMP0773,Kiran Nair,Pune,AC Technician,Operations,Male,39,2024-12-30,Active,39191,Morning
EMP0774,Anjali Reddy,Pune,WM Technician,Operations,Male,46,2024-12-17,Active,26364,Morning
EMP0775,Kavya Gupta,Pune,RF Technician,Operations,Male,25,2021-08-11,Active,31404,Evening
EMP0776,Anjali Das,Pune,Helper,Operations,Female,24,2024-03-19,Active,18724,Morning
EMP0777,Suresh Singh,Pune,Helper,Operations,Male,55,2025-03-07,Active,23818,General
EMP0778,Ankit Das,Pune,RF Technician,Operations,Male,44,2023-03-31,Active,37074,Evening
EMP0779,Neha Singh,Pune,RF Technician,Operations,Female,39,2025-07-16,Active,37163,General
EMP0780,Kavya Sharma,Pune,Helper,Operations,Male,20,2021-09-22,Active,20151,Evening
EMP0781,Arjun Kumar,Pune,Helper,Operations,Male,38,2024-09-04,Active,19469,Evening
EMP0782,Sneha Saha,Pune,RF Technician,Operations,Male,37,2025-07-12,Active,29093,General
EMP0783,Kavya Sharma,Pune,AC Technician,Operations,Male,47,2022-11-22,Active,40289,General
EMP0784,Ankit Patel,Pune,Helper,Operations,Male,21,2022-11-29,Active,19334,General
EMP0785,Rohit Roy,Pune,WM Technician,Operations,Male,28,2024-01-03,Active,25337,Morning
EMP0786,Ravi Gupta,Pune,Helper,Operations,Male,42,2020-07-18,Active,20374,Evening
EMP0787,Priya Roy,Pune,Helper,Operations,Male,31,2021-01-22,Active,22905,Morning
EMP0788,Sneha Sharma,Pune,AC Technician,Operations,Female,39,2023-01-16,Active,41230,General
EMP0789,Deepak Roy,Pune,WM Technician,Operations,Male,42,2021-08-11,Active,24105,Morning
EMP0790,Kiran Patel,Pune,AC Technician,Operations,Male,46,2023-10-25,Active,32671,Morning
EMP0791,Amit Reddy,Pune,Helper,Operations,Male,32,2026-04-07,Active,23025,General
EMP0792,Kavya Roy,Pune,AC Technician,Operations,Male,24,2021-04-22,Active,32150,Morning
EMP0793,Priya Patel,Pune,AC Technician,Operations,Male,43,2021-07-23,Active,37240,General
EMP0794,Suresh Singh,Pune,Helper,Operations,Male,21,2021-04-30,Active,19821,Morning
EMP0795,Amit Sharma,Pune,WM Technician,Operations,Male,33,2021-06-17,Active,24643,Evening
EMP0796,Amit Kumar,Pune,AC Technician,Operations,Male,50,2024-11-01,Active,30696,Morning
EMP0797,Rohit Kumar,Pune,WM Technician,Operations,Male,52,2020-08-30,Active,27842,Morning
EMP0798,Kiran Saha,Pune,Helper,Operations,Male,20,2021-01-30,Active,24409,Morning
EMP0799,Suresh Das,Pune,AC Technician,Operations,Female,31,2023-12-10,Active,30479,Morning
EMP0800,Arjun Gupta,Pune,WM Technician,Operations,Female,42,2023-12-13,Active,25315,General
EMP0801,Kiran Singh,Pune,Helper,Operations,Male,26,2026-06-26,Active,24252,Morning
EMP0802,Amit Singh,Pune,WM Technician,Operations,Female,30,2026-01-09,Active,24035,General
EMP0803,Vijay Nair,Pune,AC Technician,Operations,Female,50,2024-02-10,Active,41438,General
EMP0804,Pooja Reddy,Pune,WM Technician,Operations,Male,26,2022-01-10,Active,30838,Evening
EMP0805,Amit Nair,Pune,AC Technician,Operations,Male,34,2024-07-27,Active,31848,Evening
EMP0806,Deepak Gupta,Pune,RF Technician,Operations,Male,28,2025-07-23,Active,33918,General
EMP0807,Pooja Das,Pune,AC Technician,Operations,Male,25,2023-09-05,Active,38088,Morning
EMP0808,Anjali Das,Pune,WM Technician,Operations,Male,39,2024-12-23,Active,25850,General
EMP0809,Sneha Patel,Pune,AC Technician,Operations,Female,47,2022-02-12,Active,31140,Evening
EMP0810,Ravi Sharma,Pune,RF Technician,Operations,Male,51,2021-03-06,Active,34494,Evening
EMP0811,Ravi Roy,Pune,WM Technician,Operations,Male,45,2021-02-20,Active,30073,Morning
EMP0812,Amit Singh,Pune,Helper,Operations,Female,41,2022-03-31,Active,22873,Evening
EMP0813,Rohit Reddy,Pune,AC Technician,Operations,Female,51,2023-02-14,Active,41689,General
EMP0814,Suresh Nair,Pune,Helper,Operations,Male,45,2025-06-07,Active,22189,Evening
EMP0815,Suresh Kumar,Pune,WM Technician,Operations,Male,36,2025-06-27,Active,28073,Morning
EMP0816,Rahul Patel,Pune,RF Technician,Operations,Male,23,2020-10-06,Active,36161,General
EMP0817,Amit Sharma,Pune,RF Technician,Operations,Male,40,2021-09-17,Active,32960,General
EMP0818,Deepak Nair,Pune,AC Technician,Operations,Male,53,2025-07-09,Active,37635,Morning
EMP0819,Rahul Kumar,Pune,AC Technician,Operations,Male,36,2026-01-30,Active,35629,General
EMP0820,Pooja Nair,Pune,Helper,Operations,Female,27,2024-04-20,Active,21687,Evening
EMP0821,Deepak Patel,Pune,AC Technician,Operations,Male,22,2021-12-25,Active,39120,General
EMP0822,Amit Saha,Pune,RF Technician,Operations,Male,28,2023-07-03,Active,34374,Evening
EMP0823,Kavya Gupta,Pune,Helper,Operations,Male,55,2026-01-18,Active,22687,Evening
EMP0824,Kavya Saha,Pune,WM Technician,Operations,Female,52,2020-08-16,Active,27206,Evening
EMP0825,Rahul Saha,Pune,AC Technician,Operations,Female,42,2023-03-11,Active,35250,Morning
EMP0826,Priya Reddy,Pune,RF Technician,Operations,Male,43,2023-11-29,Active,37567,Morning
EMP0827,Ankit Singh,Pune,WM Technician,Operations,Male,42,2024-01-03,Active,27374,Evening
EMP0828,Deepak Sharma,Pune,Helper,Operations,Male,39,2020-12-13,Active,23636,Morning
EMP0829,Neha Reddy,Pune,Helper,Operations,Male,21,2026-01-14,Active,20671,Morning
EMP0830,Kavya Saha,Pune,Helper,Operations,Male,46,2022-12-28,Active,18167,General
EMP0831,Priya Saha,Pune,Helper,Operations,Male,40,2024-03-27,Active,22672,Evening
EMP0832,Kavya Gupta,Pune,RF Technician,Operations,Male,51,2021-02-13,Active,31373,Evening
EMP0833,Sneha Reddy,Pune,AC Technician,Operations,Male,41,2021-11-13,Active,40073,Evening
EMP0834,Rohit Kumar,Pune,WM Technician,Operations,Male,24,2026-01-03,Active,25753,Evening
EMP0835,Amit Saha,Pune,RF Technician,Operations,Male,45,2022-07-14,Active,29506,General
EMP0836,Anjali Singh,Pune,AC Technician,Operations,Male,24,2026-05-09,Active,38700,Evening
EMP0837,Anjali Gupta,Pune,RF Technician,Operations,Male,24,2023-05-21,Active,36268,Evening
EMP0838,Neha Gupta,Pune,Helper,Operations,Male,46,2024-07-05,Active,20058,General
EMP0839,Kavya Singh,Pune,RF Technician,Operations,Male,21,2025-10-15,Active,31056,General
EMP0840,Anjali Saha,Pune,Helper,Operations,Male,49,2023-01-02,Active,23225,General
EMP0841,Neha Patel,Pune,RF Technician,Operations,Male,23,2025-11-09,Active,31287,Evening
EMP0842,Ravi Singh,Pune,WM Technician,Operations,Male,39,2024-11-18,Active,27360,Evening
EMP0843,Rohit Saha,Pune,WM Technician,Operations,Female,37,2023-03-21,Active,29292,Morning
EMP0844,Rahul Singh,Pune,RF Technician,Operations,Male,35,2021-04-10,Active,30456,Morning
EMP0845,Anjali Reddy,Pune,WM Technician,Operations,Male,39,2025-03-16,Active,27976,General
EMP0846,Suresh Kumar,Pune,RF Technician,Operations,Male,22,2022-04-07,Active,30610,Evening
EMP0847,Ankit Nair,Pune,WM Technician,Operations,Male,37,2026-03-05,Active,25441,General
EMP0848,Deepak Sharma,Pune,WM Technician,Operations,Male,23,2020-12-09,Active,26571,General
EMP0849,Ravi Reddy,Pune,AC Technician,Operations,Female,46,2024-01-28,Active,41004,General
EMP0850,Amit Gupta,Pune,RF Technician,Operations,Female,28,2022-08-24,Active,29833,General
EMP0851,Arjun Saha,Pune,AC Technician,Operations,Male,53,2022-10-28,Active,38133,Morning
EMP0852,Pooja Singh,Pune,AC Technician,Operations,Male,40,2023-09-10,Active,39573,General
EMP0853,Kiran Das,Pune,WM Technician,Operations,Female,33,2021-08-13,Active,24875,Morning
EMP0854,Sneha Sharma,Pune,RF Technician,Operations,Male,36,2020-08-17,Active,36034,General
EMP0855,Rohit Patel,Pune,WM Technician,Operations,Male,47,2025-04-29,Active,29592,Morning
EMP0856,Ankit Kumar,Pune,WM Technician,Operations,Male,43,2023-06-16,Active,24172,General
EMP0857,Deepak Roy,Pune,Helper,Operations,Male,35,2022-11-02,Active,22527,Evening
EMP0858,Neha Reddy,Pune,WM Technician,Operations,Female,27,2025-12-30,Active,31102,Morning
EMP0859,Arjun Das,Pune,AC Technician,Operations,Male,45,2022-11-12,Active,34929,Morning
EMP0860,Anjali Kumar,Pune,Helper,Operations,Male,30,2024-12-02,Active,23172,Evening
EMP0861,Anjali Roy,Pune,RF Technician,Operations,Male,25,2025-07-06,Active,35718,General
EMP0862,Ravi Roy,Pune,WM Technician,Operations,Male,26,2021-10-18,Active,29721,Evening
EMP0863,Rahul Kumar,Pune,RF Technician,Operations,Male,55,2023-08-31,Active,35426,General
EMP0864,Rahul Reddy,Pune,AC Technician,Operations,Male,31,2024-12-21,Active,40503,Morning
EMP0865,Amit Patel,Pune,RF Technician,Operations,Male,39,2023-07-09,Active,37434,Morning
EMP0866,Kavya Patel,Pune,AC Technician,Operations,Male,28,2024-08-07,Active,35233,Evening
EMP0867,Anjali Roy,Pune,RF Technician,Operations,Male,40,2023-02-28,Active,31254,Morning
EMP0868,Rahul Gupta,Pune,RF Technician,Operations,Male,44,2026-05-25,Active,31677,Morning
EMP0869,Rohit Patel,Pune,RF Technician,Operations,Male,34,2020-12-30,Active,35576,Morning
EMP0870,Sneha Patel,Pune,AC Technician,Operations,Male,47,2022-12-01,Active,32445,Morning
EMP0871,Anjali Nair,Pune,WM Technician,Operations,Female,27,2020-02-27,Active,29886,General
EMP0872,Kiran Singh,Pune,AC Technician,Operations,Female,51,2021-04-30,Active,33677,General
EMP0873,Pooja Patel,Pune,Helper,Operations,Female,37,2023-03-25,Active,24114,Evening
EMP0874,Kiran Reddy,Pune,AC Technician,Operations,Male,33,2022-06-01,Active,34636,General
EMP0875,Arjun Saha,Pune,Helper,Operations,Male,29,2020-04-27,Active,20377,Evening
EMP0876,Neha Sharma,Pune,Helper,Operations,Male,35,2024-02-23,Active,22775,General
EMP0877,Kiran Reddy,Pune,AC Technician,Operations,Male,28,2023-08-17,Active,41354,Evening
EMP0878,Ankit Kumar,Pune,RF Technician,Operations,Male,36,2020-10-26,Active,29561,General
EMP0879,Ankit Kumar,Pune,RF Technician,Operations,Male,35,2025-04-12,Active,33804,General
EMP0880,Sneha Patel,Pune,RF Technician,Operations,Male,44,2023-05-24,Active,34466,General
EMP0881,Rohit Patel,Pune,AC Technician,Operations,Female,55,2020-06-17,Active,39510,Morning
EMP0882,Priya Gupta,Pune,AC Technician,Operations,Male,41,2025-04-01,Active,32161,Morning
EMP0883,Suresh Nair,Pune,RF Technician,Operations,Male,36,2021-04-23,Active,33132,Morning
EMP0884,Rohit Saha,Pune,AC Technician,Operations,Female,37,2024-01-16,Active,37046,Evening
EMP0885,Vijay Roy,Pune,WM Technician,Operations,Female,36,2025-10-18,Active,26564,Evening
EMP0886,Neha Kumar,Pune,AC Technician,Operations,Male,51,2021-09-11,Active,39104,General
EMP0887,Kavya Das,Pune,RF Technician,Operations,Male,23,2022-07-30,Active,31000,Morning
EMP0888,Ankit Nair,Pune,WM Technician,Operations,Male,49,2024-11-22,Active,24950,Evening
EMP0889,Amit Patel,Pune,WM Technician,Operations,Male,55,2025-06-10,Active,27749,Evening
EMP0890,Vijay Gupta,Pune,Helper,Operations,Male,25,2022-04-14,Active,20327,Morning
EMP0891,Vijay Reddy,Pune,Helper,Operations,Female,33,2026-07-18,Active,18033,General
EMP0892,Rahul Das,Pune,RF Technician,Operations,Female,35,2025-08-02,Active,29545,Evening
EMP0893,Amit Roy,Pune,WM Technician,Operations,Male,27,2024-06-02,Active,27060,General
EMP0894,Kavya Nair,Pune,WM Technician,Operations,Male,25,2025-02-28,Active,30805,General
EMP0895,Neha Roy,Pune,Helper,Operations,Male,37,2020-01-24,Active,20698,Morning
EMP0896,Deepak Roy,Pune,RF Technician,Operations,Female,28,2022-05-15,Active,28797,General
EMP0897,Pooja Sharma,Pune,WM Technician,Operations,Male,24,2026-02-19,Active,31797,General
EMP0898,Ravi Kumar,Pune,Helper,Operations,Male,31,2022-09-10,Active,24315,Evening
EMP0899,Suresh Sharma,Pune,AC Technician,Operations,Female,30,2024-05-10,Active,36592,Evening
EMP0900,Suresh Roy,Pune,WM Technician,Operations,Male,47,2023-06-24,Active,31403,General
EMP0901,Neha Reddy,Mumbai,AC Technician,Operations,Male,43,2025-09-30,Active,33274,Evening
EMP0902,Sneha Saha,Mumbai,Helper,Operations,Male,47,2021-01-04,Active,24197,Evening
EMP0903,Priya Nair,Mumbai,AC Technician,Operations,Male,47,2021-01-15,Active,30662,General
EMP0904,Ravi Das,Mumbai,AC Technician,Operations,Male,29,2025-07-21,Active,38638,General
EMP0905,Suresh Das,Mumbai,WM Technician,Operations,Male,25,2025-05-10,Active,26460,Morning
EMP0906,Ankit Gupta,Mumbai,AC Technician,Operations,Female,53,2024-10-17,Active,34841,General
EMP0907,Anjali Reddy,Mumbai,RF Technician,Operations,Male,22,2025-10-03,Active,29763,General
EMP0908,Ravi Gupta,Mumbai,Helper,Operations,Male,36,2023-12-26,Active,20087,General
EMP0909,Pooja Kumar,Mumbai,WM Technician,Operations,Male,49,2022-01-05,Active,30440,Morning
EMP0910,Neha Nair,Mumbai,RF Technician,Operations,Male,39,2023-07-09,Active,37620,General
EMP0911,Vijay Sharma,Mumbai,AC Technician,Operations,Male,36,2023-10-30,Active,33066,Morning
EMP0912,Rahul Kumar,Mumbai,AC Technician,Operations,Male,36,2021-03-11,Active,37107,General
EMP0913,Pooja Saha,Mumbai,RF Technician,Operations,Male,20,2021-12-04,Active,35817,Evening
EMP0914,Pooja Das,Mumbai,AC Technician,Operations,Male,39,2024-01-17,Active,41315,General
EMP0915,Rahul Singh,Mumbai,RF Technician,Operations,Male,28,2020-02-26,Active,31126,Morning
EMP0916,Arjun Reddy,Mumbai,WM Technician,Operations,Female,33,2025-05-24,Active,29313,Morning
EMP0917,Neha Patel,Mumbai,Helper,Operations,Female,54,2022-02-20,Active,18705,Evening
EMP0918,Neha Nair,Mumbai,AC Technician,Operations,Male,21,2021-04-22,Active,32721,Morning
EMP0919,Deepak Saha,Mumbai,AC Technician,Operations,Male,48,2026-07-25,Active,33975,Morning
EMP0920,Amit Reddy,Mumbai,RF Technician,Operations,Female,45,2020-07-27,Active,33469,Morning
EMP0921,Deepak Kumar,Mumbai,Helper,Operations,Female,51,2026-06-28,Active,22881,General
EMP0922,Kavya Singh,Mumbai,AC Technician,Operations,Male,51,2025-10-03,Active,39683,General
EMP0923,Priya Gupta,Mumbai,RF Technician,Operations,Male,53,2020-03-18,Active,34914,General
EMP0924,Sneha Nair,Mumbai,WM Technician,Operations,Male,46,2025-04-22,Active,24957,Evening
EMP0925,Kiran Nair,Mumbai,WM Technician,Operations,Male,21,2021-10-22,Active,26359,General
EMP0926,Priya Saha,Mumbai,WM Technician,Operations,Male,34,2025-09-10,Active,25799,General
EMP0927,Pooja Reddy,Mumbai,WM Technician,Operations,Female,49,2021-06-21,Active,31234,Evening
EMP0928,Kiran Das,Mumbai,RF Technician,Operations,Female,43,2025-04-18,Active,30654,General
EMP0929,Kiran Patel,Mumbai,RF Technician,Operations,Male,25,2025-05-31,Active,30115,Morning
EMP0930,Arjun Singh,Mumbai,RF Technician,Operations,Male,26,2024-08-30,Active,36089,Evening
EMP0931,Vijay Patel,Mumbai,RF Technician,Operations,Male,21,2024-01-09,Active,32273,Evening
EMP0932,Priya Reddy,Mumbai,Helper,Operations,Female,52,2020-05-10,Active,24609,Morning
EMP0933,Kavya Das,Mumbai,AC Technician,Operations,Male,34,2021-05-09,Active,39207,Morning
EMP0934,Suresh Gupta,Mumbai,AC Technician,Operations,Female,42,2020-07-10,Active,39126,Evening
EMP0935,Amit Sharma,Mumbai,AC Technician,Operations,Male,26,2020-07-25,Active,37173,Evening
EMP0936,Amit Patel,Mumbai,RF Technician,Operations,Male,26,2026-04-22,Active,28687,General
EMP0937,Deepak Nair,Mumbai,AC Technician,Operations,Male,33,2024-01-21,Active,32572,General
EMP0938,Sneha Roy,Mumbai,AC Technician,Operations,Male,51,2021-02-10,Active,32527,General
EMP0939,Rahul Singh,Mumbai,RF Technician,Operations,Male,27,2022-04-06,Active,35194,Evening
EMP0940,Vijay Sharma,Mumbai,RF Technician,Operations,Female,50,2023-10-30,Active,32698,General
EMP0941,Arjun Patel,Mumbai,AC Technician,Operations,Male,46,2024-01-17,Active,40312,General
EMP0942,Anjali Reddy,Mumbai,AC Technician,Operations,Male,53,2024-09-23,Active,33738,Morning
EMP0943,Rahul Nair,Mumbai,AC Technician,Operations,Female,49,2025-10-15,Active,41177,Evening
EMP0944,Ravi Roy,Mumbai,WM Technician,Operations,Male,20,2025-10-20,Active,31730,Morning
EMP0945,Ankit Patel,Mumbai,Helper,Operations,Male,30,2024-11-12,Active,18503,Evening
EMP0946,Pooja Gupta,Mumbai,AC Technician,Operations,Female,23,2025-10-30,Active,34845,Evening
EMP0947,Suresh Reddy,Mumbai,WM Technician,Operations,Female,40,2023-11-10,Active,24064,Evening
EMP0948,Neha Roy,Mumbai,AC Technician,Operations,Male,33,2026-02-07,Active,40229,General
EMP0949,Ankit Gupta,Mumbai,RF Technician,Operations,Female,45,2022-03-19,Active,32940,Morning
EMP0950,Kiran Sharma,Mumbai,AC Technician,Operations,Male,28,2025-11-01,Active,38860,Evening
EMP0951,Vijay Kumar,Mumbai,WM Technician,Operations,Male,39,2025-11-05,Active,26791,General
EMP0952,Anjali Gupta,Mumbai,RF Technician,Operations,Male,54,2022-11-25,Active,31954,Evening
EMP0953,Sneha Sharma,Mumbai,Helper,Operations,Male,23,2024-03-07,Active,20127,General
EMP0954,Rahul Nair,Mumbai,RF Technician,Operations,Male,27,2025-01-12,Active,32881,General
EMP0955,Arjun Roy,Mumbai,RF Technician,Operations,Male,35,2026-07-10,Active,37266,General
EMP0956,Arjun Sharma,Mumbai,WM Technician,Operations,Male,28,2024-03-26,Active,28257,General
EMP0957,Suresh Reddy,Mumbai,AC Technician,Operations,Male,32,2024-01-19,Active,37443,Morning
EMP0958,Suresh Nair,Mumbai,AC Technician,Operations,Female,25,2021-01-12,Active,31018,Evening
EMP0959,Pooja Saha,Mumbai,AC Technician,Operations,Male,24,2024-02-21,Active,41089,General
EMP0960,Anjali Nair,Mumbai,Helper,Operations,Male,45,2022-12-16,Active,22786,Evening
EMP0961,Suresh Gupta,Mumbai,Helper,Operations,Male,51,2024-09-03,Active,24748,Morning
EMP0962,Amit Singh,Mumbai,AC Technician,Operations,Male,49,2021-06-13,Active,41542,General
EMP0963,Amit Saha,Mumbai,AC Technician,Operations,Male,22,2021-10-04,Active,39159,Evening
EMP0964,Deepak Kumar,Mumbai,AC Technician,Operations,Female,27,2021-05-10,Active,36055,General
EMP0965,Deepak Das,Mumbai,AC Technician,Operations,Male,27,2024-03-01,Active,34995,Evening
EMP0966,Ankit Das,Mumbai,AC Technician,Operations,Male,29,2021-08-05,Active,39660,Evening
EMP0967,Amit Gupta,Mumbai,AC Technician,Operations,Female,33,2022-01-19,Active,38008,Morning
EMP0968,Deepak Saha,Mumbai,AC Technician,Operations,Male,22,2024-09-06,Active,37883,General
EMP0969,Suresh Patel,Mumbai,WM Technician,Operations,Male,41,2024-03-25,Active,27893,General
EMP0970,Priya Sharma,Mumbai,RF Technician,Operations,Male,49,2025-01-16,Active,35357,Morning
EMP0971,Priya Gupta,Mumbai,RF Technician,Operations,Male,46,2024-05-05,Active,31814,Evening
EMP0972,Rahul Saha,Mumbai,RF Technician,Operations,Male,48,2023-02-10,Active,29450,Morning
EMP0973,Ravi Singh,Mumbai,AC Technician,Operations,Male,39,2026-04-17,Active,40570,Morning
EMP0974,Kiran Nair,Mumbai,AC Technician,Operations,Female,54,2026-06-20,Active,30866,General
EMP0975,Rahul Das,Mumbai,RF Technician,Operations,Male,21,2021-05-07,Active,36713,Morning
EMP0976,Priya Reddy,Mumbai,Helper,Operations,Male,35,2026-07-01,Active,21639,Morning
EMP0977,Vijay Reddy,Mumbai,WM Technician,Operations,Male,51,2020-04-05,Active,26784,Evening
EMP0978,Ravi Sharma,Mumbai,AC Technician,Operations,Male,53,2023-07-23,Active,36258,Evening
EMP0979,Vijay Das,Mumbai,RF Technician,Operations,Female,54,2021-11-19,Active,32675,Morning
EMP0980,Vijay Kumar,Mumbai,AC Technician,Operations,Male,29,2023-06-10,Active,36672,General
EMP0981,Ankit Das,Mumbai,Helper,Operations,Male,40,2022-01-13,Active,18222,General
EMP0982,Rohit Reddy,Mumbai,Helper,Operations,Male,40,2021-08-06,Active,21381,Evening
EMP0983,Arjun Nair,Mumbai,WM Technician,Operations,Female,27,2020-07-31,Active,25659,Morning
EMP0984,Ankit Roy,Mumbai,Helper,Operations,Male,52,2024-04-26,Active,18942,Evening
EMP0985,Anjali Singh,Mumbai,RF Technician,Operations,Male,46,2020-09-25,Active,35932,Morning
EMP0986,Amit Singh,Mumbai,RF Technician,Operations,Female,21,2023-01-07,Active,37077,General
EMP0987,Neha Sharma,Mumbai,Helper,Operations,Male,28,2023-06-01,Active,22655,Evening
EMP0988,Vijay Singh,Mumbai,RF Technician,Operations,Female,52,2022-04-13,Active,30332,Evening
